BCVAP_2012.ObamaD_12G_President,BCVAP_2012.RomneyR_12G_President,BCVAP_2012.X12G_President_abstain,HCVAP_2012.ObamaD_12G_President,HCVAP_2012.RomneyR_12G_President,HCVAP_2012.X12G_President_abstain,OCVAP_2012.ObamaD_12G_President,OCVAP_2012.RomneyR_12G_President,OCVAP_2012.X12G_President_abstain,WCVAP_2012.ObamaD_12G_President,WCVAP_2012.RomneyR_12G_President,WCVAP_2012.X12G_President_abstain,CD,sldu172
0.0016515870246337826,0.0025482594923034838,0.004199846516931453,0.00011714806055977673,0.0006524528536657776,0.0007696009142269495,0.016618404833842138,0.01111262814131695,0.0277310329751516,0.003362283804001121,0.01024967938020148,0.013611963184198226,0.0,0.0
0.00958325287840168,0.010097880891833687,0.0005146280134359626,0.00044999435275554537,0.00035949702327577255,9.049732948138533e-05,0.012476492346522169,0.012133129847782288,0.02460962219430044,0.0033182201568897687,0.00565746317418794,0.0023392430172924734,0.0,0.0
0.003226100201103061,0.003474117742022247,0.00024801754092033365,0.00030633877901722515,0.0009795506351149101,0.0012858894141301123,0.015536671975571585,0.005138463024174293,0.020675134999740535,0.003325118944189301,0.0038451330750168267,0.007170252019203368,0.0,0.0
0.0036440185668840898,0.004017060800121398,0.0003730422332376774,0.0006235760760049988,0.0013800026141554313,0.0007564265381491071,0.010518477284711414,0.009572329134304888,0.020090806419013583,0.00042113875385634583,0.0029949453988749658,0.0034160841527357657,0.0,0.0
0.0043046482145890925,0.0008159800903519794,0.003488668124233322,0.0006054533350760326,0.0012277373633646348,0.0006222840282888357,0.009793940926762924,0.008154151989830005,0.017948092916591732,0.004195629431684809,0.0044362671263510145,0.0002406376946648354,0.0,0.0
0.0025863563631440367,0.007553922890515715,0.0049675665273691775,0.0001839401064560424,0.00036724373394905784,0.0005511838404065964,0.016543096778800385,0.004360028855211896,0.02090312563401135,0.0006499819833053224,0.0020538751524631542,0.0014038931691588278,0.0,0.0
0.006129879457721405,0.002942671735230737,0.00318720772248309,0.0009834475883419905,0.0014166159973703811,0.002400063585710823,0.006793010515413927,0.017099305771921095,0.023892316287333067,0.00025465053752988143,0.0008204158824817124,0.0010750664200062418,0.0,0.0
0.008759606005398777,0.00044224457944334265,0.009201850584837173,0.0013489919766002572,0.0033618422071337076,0.0020128502305347034,0.008032169760719835,0.014398672458133388,0.022430842218858556,0.00042307909082442804,0.0021121726697484557,0.0025352517605686546,0.0,0.0
0.00468919481661759,0.002953981192524102,0.0017352136240975679,0.0018579523780022675,0.0006317376627471818,0.0012262147152537972,0.01215387820906888,0.009649901700212725,0.021803779909279897,0.0002050556548796884,0.0004418565753564857,0.00023680092047783906,0.0,0.0
0.005824402667759021,0.003695556302649134,0.002128846365111257,0.002390393985615533,0.0011008041673053698,0.001289589818309751,0.011380385582423849,0.009652339204326128,0.021032724786749207,3.4199961950652295e-05,0.0006069480760943334,0.00064114803804752,0.0,0.0
0.0030519490195589968,0.0007382095907145406,0.003790158610272573,0.003461120292851263,0.002372991327714209,0.001088128965138882,0.00170050891058693,0.008512107357726008,0.010212616268311457,0.003982685732386144,0.006404208889425022,0.002421523157038851,0.0,0.0
0.005251221686946886,0.001125853358363883,0.004125368328580022,0.00029570449596418903,0.002779529175957863,0.0024838246799925006,0.01645697517510578,0.005340104520650281,0.021797079695753382,0.0004747174824085816,0.0007923681549991246,0.0012670856374074366,0.0,0.0
0.002532682000327277,0.0020618682135953442,0.00047081378673600115,0.0014373608620214984,0.0012663451459123416,0.00270370600792819,0.011707440053103944,0.007172622837248847,0.018880062890349904,0.0003710164859766481,0.0002871906022656148,8.382588370858029e-05,0.0,0.0
0.004713271862623484,0.0006988183109493313,0.004014453551671491,0.0015722182068168436,0.003233113337984459,0.001660895131168496,0.010968727219295829,0.011201864800425392,0.022170592019721033,8.362238809962934e-05,0.0017983244429109568,0.0017147020548124708,0.0,0.0
0.00048614881632515265,0.001487067779322134,0.0019732165956461733,0.0015764330217610757,0.0032982858042942126,0.0017218527825321535,0.006143775973128161,0.014598734570558764,0.02074251054368745,0.0004912426492566278,0.0021012459579259537,0.0025924886071823083,0.0,0.0
0.008859652769943402,0.002507501756208839,0.011367154526151873,1.2150870933844894e-05,0.0006614591062763498,0.0006736099772080773,0.0029822702746381915,0.015178399692804125,0.01816066996743968,0.0031539927645773016,0.0004008810030740992,0.00275311176150412,0.0,0.0
0.013281101241188628,0.0010303886912028401,0.012250712549981814,0.0031710541879399943,0.003419675108629148,0.0002486209206886965,0.01797460434617792,0.0027918287227086834,0.020766433068891994,0.0011968380311657785,0.0009216155128421931,0.002118453544006118,0.0,0.0
0.004414328099853851,0.0030450025835563016,0.0013693255162926412,0.0009013977853324697,0.0014632159367902217,0.002364613722119428,0.015057985661860748,0.00502446257712267,0.020082448238990296,0.0014368046434738919,0.00012524323213079945,0.0013115614113453284,0.0,0.0
0.004593097710959979,0.001349434949444699,0.003243662761521279,0.003688505789263895,0.0011299033944912854,0.0025586023947737958,0.012563505847486597,0.007138259920266779,0.019701765767753825,0.0010625704116639643,0.0008790731892408677,0.001941643600904267,0.0,0.0
0.007123372633391646,0.0053754672093773645,0.001747905424015662,0.0006405022485290661,0.0005280150831237623,0.00011248716540327869,0.009006443685220198,0.005165122725108571,0.014171566410329359,0.0019061128596475686,0.0004533540026354336,0.00145275885701094,0.0,0.0
0.0012941276196713344,0.0004933694857184908,0.0017874971053883854,0.002849969045460288,0.0009345013000679281,0.0019154677453940912,0.010559341565932828,0.008093941878199328,0.018653283444137133,0.0011054704628425728,0.001700013876766306,0.002805484339613941,0.0,0.0
0.0021872088014810893,0.0007102298336863135,0.0028974386351684096,0.0004359415537200304,0.0012524723852433849,0.0016884139389638877,0.01881528056133214,0.0044491666218459125,0.02326444718317681,0.0006592166921178859,0.00034938682670914963,0.001008603518826769,0.0,0.0
0.003676119906038176,0.0007184605961687727,0.002957659309870986,0.00020211169165383847,0.0001371856098037617,0.00033929730146046994,0.005780862407257571,0.01200168098820006,0.017782543395459153,0.000994756908961275,0.0004368594077778125,0.0014316163167404795,0.0,0.0
0.007037661301948329,0.0042203198763214374,0.002817341425630998,0.004340920881779803,0.002436043221709367,0.006776964103490713,0.015961150720585137,0.0027147974737093392,0.01867594819429192,0.001770406488653909,0.00027526991152079756,0.002045676400174298,0.0,0.0
0.0006534232122135067,0.0034240333224483054,0.004077456534666221,0.0034442716699604964,0.0001979425239164117,0.0032463291460420656,0.0113249312063131,0.007642353212027636,0.018967284418341574,0.00018127029227179455,0.0007913306240700582,0.0006100603317973767,0.0,0.0
0.00308562078664089,0.0015985011111003412,0.0014871196755411385,0.0012983784620544715,0.0006944345362267288,0.0019928129982897023,0.017773270768905808,0.008662921808095941,0.026436192577004098,0.007466509546886563,0.0019827528736743832,0.005483756673209353,0.0,0.0
0.00021729398094707855,0.0008907871954528774,0.0006734932145070659,0.003928918315598779,1.5105064331809177e-05,0.003913813251264386,0.007721190366605356,0.006828711857998167,0.014549902224601672,0.0003007198853127159,0.0010655085861552129,0.001366228471471027,0.0,0.0
0.010553055596524311,0.003150797757174406,0.007402257839347572,0.001257299838094566,0.00034996011205760025,0.0009073397260360154,0.0005280969945672811,0.012623079780577109,0.012094982786009515,0.001220677735893764,0.0007023507983000798,0.0019230285341949526,0.0,0.0
0.009742736602211154,0.00032749586963711473,0.009415240732579782,0.007678472316999115,0.00044505574778810593,0.008123528064782958,0.013934051430423327,0.004135701517325666,0.018069752947759574,0.0067903923256005284,0.0004129892517425839,0.007203381577345381,0.0,0.0
0.0021551044191100675,0.00020115804551826185,0.0019539463735827075,0.0014259058700780171,0.0004637029389826413,0.000962202931089404,0.016998450134874978,0.00437292800176938,0.021371378136647554,8.83466011414628e-06,0.0012477928877151186,0.0012566275478284273,0.0,0.0
0.0022755821029432637,0.0023589250824554093,8.334297951215936e-05,0.0019997372815323735,0.0009428840085802333,0.001056853272949561,0.008332829862601759,0.006032490467848583,0.014365320330450704,6.609747852929849e-05,0.0007257265082917713,0.0007918239868191107,0.0,0.0
0.010692016877179284,0.0042821425644758515,0.006409874312706774,0.0027517152329504884,0.00014347380791743857,0.0026082414250299946,0.0034745933821022203,0.009613273148137395,0.013087866530244003,0.0020511824566962593,5.941147739783217e-05,0.001991770979295834,0.0,0.0
0.0027883301231460987,0.0006886009561064628,0.002099729167039155,0.0035276237579189695,0.0034542717953506582,7.335196256796661e-05,0.013542682239400734,0.006867119547849903,0.02040980178725618,0.003670428894993957,0.0010154259904714654,0.002655002904527524,0.0,0.0
0.0019266438835878262,0.00045126537075104977,0.0014753785128388945,0.00018358210999577188,0.000470007543727035,0.00028642543373337347,0.025574517297892528,0.0007074259208717981,0.026281943218766365,0.002788610256613134,0.00011197691209525025,0.0026766333445189883,0.0,0.0
0.0002070916668077788,0.0011336841729448705,0.0009265925061388689,0.0006256748122358093,0.001536984436287365,0.0021626592485283827,0.012680754182623146,0.006514428533595197,0.019195182716215127,0.00037701416673917813,0.0021851290049166674,0.0025621431716567385,0.0,0.0
0.003382524084744412,4.763256262209604e-05,0.003334891522123582,0.008219853131778596,0.0018465745183193103,0.006373278613460105,0.007893101501558872,0.00898089850062401,0.016874000002186126,0.0003137199538169378,0.003816962536346298,0.004130682490158461,0.0,0.0
0.003342832830629618,0.0010439780120927507,0.0022988548185371785,0.0037370617954687584,0.0018757925977205385,0.0018612691977491103,0.009032954808198866,0.007604314247396298,0.016637269055592138,0.005995207853947414,0.0005431477352894967,0.005452060118659415,0.0,0.0
0.0007580421764168155,0.0026361256773864573,0.0018780835009687615,0.00045402570220151096,0.001098130008297269,0.000644104306094134,0.01671583347362578,0.0006607229177804886,0.017376556391410277,0.0038301738143610847,6.761470588235826e-06,0.003823412343772565,0.0,0.0
0.004393685913636336,0.003463188822380697,0.0009304970912575686,0.0015833410105997236,0.0004748791141589648,0.002058220124759152,0.00965617602092841,0.00969077973303937,0.01934695575396952,0.0021771912754002375,6.49965216969993e-05,0.002112194753700777,0.0,0.0
0.006089291415695468,0.002448213990517666,0.0036410774251769756,0.00042348667272280367,0.00024501943378751965,0.0006685061065120408,0.009793840964208933,0.00942391790042772,0.019217758864633987,0.0020307508294631284,1.9944947249566316e-05,0.002010805882214259,0.0,0.0
0.0017866917600651996,0.0018199631461825662,3.3271386113868275e-05,0.003096851161835538,0.0008653859933148862,0.003962237155150591,0.011972838326260943,0.0028263886960952266,0.014799227022358929,0.0031666813446970246,0.0003358674271595743,0.003502548771860044,0.0,0.0
0.009749045158166048,0.0036496774509611734,0.013398722609131754,0.0027863838242481167,0.00032004338333628936,0.0031064272075864577,0.01337823855974249,0.01013031490419071,0.023508553463932873,0.0009643202119889657,0.0013833421550622528,0.0004190219430769823,0.0,0.0
0.00028293090265255945,0.0006753988202251927,0.0009583297228793238,0.0007009908152874258,0.0004772414308993125,0.0011782322461834666,0.007462329841784476,0.011962477803094557,0.01942480764487383,0.0009227865442182702,0.0014209966083066554,0.0004982100640869528,0.0,0.0
0.010799738682504738,0.009232491841783833,0.0015672468407198973,7.156934655084011e-05,6.488759489721862e-05,0.00013645694144569288,0.016281240514250138,0.007220408986543038,0.02350164950079527,0.0013133457394466667,6.283406659686251e-05,0.0012505116728500575,0.0,0.0
0.010433578089262693,0.001548973672363853,0.008884604416897906,0.0009078485624997058,0.0002373492058071571,0.0006704993566906907,0.014714464705174863,0.004705898609388403,0.019420363314562438,0.0009260482904273336,0.00041739613051564294,0.001343444420935841,0.0,0.0
0.005560737359638962,0.0015160705789581536,0.007076807938597896,0.003243596407131143,0.0003578868084351702,0.0036014832155646928,0.012401741308498965,0.005232359999290734,0.017634101307791382,0.002484590233275122,0.0016615173075093881,0.004146107540784971,0.0,0.0
0.005664777307545717,0.0017032943612018342,0.007368071668745988,0.0067954000822252805,0.004608602778160091,0.0021867973040650035,0.007885323861094286,0.01213876220081235,0.02002408606190666,0.0024535061664032643,0.0035154907411456392,0.0010619845747450887,0.0,0.0
0.0027663149928622505,0.0019646190377267496,0.004730934030590084,0.007817334638578357,0.006832327248043055,0.0009850073905376415,0.007034498932310356,0.01046001696608096,0.01749451589838886,0.0028283365946310123,0.0010274112351194744,0.001800925359512018,0.0,0.0
0.003426068300961133,0.0018610163073956047,0.001565051993569255,0.000145589347336084,9.210352353530862e-05,5.3485823800619796e-05,0.014650264646152513,0.00593757653342517,0.02058784117957293,0.0012136338392349396,0.00023903131366476485,0.0014526651528993192,0.0,0.0
0.004633555876607314,0.005354488717447315,0.0007209328408435838,0.0015401407868210295,0.0007515098723582094,0.0007886309144636696,0.01095557972441751,0.007379851713697992,0.018335431438111956,0.0010964364279450662,0.0008866789717857674,0.00020975745615557442,0.0,0.0
0.005971873322761265,0.004562816297813697,0.0014090570249471342,0.0005244829520921381,0.0005237471009203725,0.0010482300530141118,0.011528465764586469,0.010663310255108216,0.022191776019694374,0.0008003190053164627,0.0007970981589044577,3.2208464137762496e-06,0.0,0.0
0.008216375665546042,0.007492935475300281,0.0007234401902511291,0.006344950354305439,0.004805206864701504,0.0015397434896040653,0.006387005335009725,0.010494583879804648,0.016881589214819716,0.0007078871001875582,0.001616717688386347,0.0023246047885699577,0.0,0.0
0.0001292338767743667,0.0022570202015457642,0.0021277863247703005,0.005438727302463969,0.0021609198088454237,0.007599647111306897,0.012973195931228088,0.009416726932404255,0.022389922863633775,0.0013172505725039011,0.0009437313953736562,0.002260981967876767,0.0,0.0
7.303835291106517e-05,0.0025053692073745237,0.0025784075602900657,0.00014529167053053035,0.002004280863807143,0.002149572534341258,0.006906728937199142,0.015810412098088835,0.02271714103528858,0.00013531216679676423,0.0003857620304631664,0.0002504498636645728,0.0,0.0
0.007700139011119285,0.007522978963944369,0.00017716004718105273,0.0009012094435724221,0.002327427386895751,0.0014262179433248096,0.005979066579025689,0.006573326975428146,0.012552393554453756,0.0015879553115131033,0.0004175812305119073,0.001170374081005423,0.0,0.0
0.0016326714363695304,0.003098222656937777,0.004730894093303712,0.0018878430965863279,0.0016776291496292646,0.0035654722462137504,0.015019104085903017,0.006203911340185271,0.021223015426087583,0.0007617369518421812,0.00040311886927799214,0.0011648558211202736,0.0,0.0
0.0025950647777941396,0.0018352385134150701,0.0007598262643792125,0.004420893273685933,0.0017358675337850904,0.0061567608074665,0.01181847395098544,0.0047301681876795645,0.016548642138671906,0.0037680693044439147,0.0022539679772331507,0.0015141013272078085,0.0,0.0
0.0022008077090871505,0.0029003907249142416,0.005101198434002137,0.00033304694248333984,0.0024080208481334258,0.0027410677906157233,0.019396988915771917,0.0012578902316361007,0.018139098684136344,0.0012999526396769863,0.0001055811138128579,0.0014055337534954811,0.0,0.0
0.011909319615568376,0.0036662157079857265,0.00824310390758503,0.003946934102781455,0.0034964010422957694,0.00045053306048831404,0.0004768368020414097,0.014697293550704872,0.015174130352744073,0.0006447348249951097,0.0023255401371749885,0.0016808053121803682,0.0,0.0
0.007478540527429378,0.00023443438916760355,0.007712974916597669,0.007874689130687633,0.003063754476642271,0.004810934654050143,0.005769979441169067,0.0087991719187039,0.01456915135987256,4.290371502585429e-06,0.0011672742448841826,0.0011629838733769016,0.0,0.0
0.0023831817913096283,0.0025796169401590516,0.0001964351488495006,0.0038443080259155694,0.0041555649582242305,0.000311256932305236,0.006388078229229097,0.008765885968995463,0.015153964198223796,0.0037920204831768537,0.0009925638382533425,0.0027994566449250293,0.0,0.0
0.008915697193538009,0.007247618777059982,0.0016680784164796417,0.002796141113497353,0.0006736120224176991,0.002122529091081044,0.009538109838608885,0.01098437742487914,0.020522487263489025,0.0019073056390636054,0.00039151941537687076,0.002298825054439407,0.0,0.0
0.0017889315778321859,0.00014078896926232498,0.001648142608568514,0.0004592545831740246,0.0029122660810511364,0.002453011497874682,0.01912142988260208,0.010290583302364471,0.029412013184965898,0.004493555030843048,0.00039572037566047415,0.0040978346551821115,0.0,0.0
0.014629936555347733,0.005583311831724824,0.009046624723620183,0.008782757858333368,0.0007896476107087323,0.0079931102476172,0.012392242473734673,0.002131707492714363,0.010260534981017498,0.0019245470292059863,0.0014171827724001192,0.0005073642568042718,0.0,0.0
0.0017803375122823302,0.001452602087894361,0.00032773542438772565,0.005851976996450833,0.0034364475235859992,0.00928842452004029,0.02179480408986549,0.001657238293287297,0.023452042383161273,0.004275885234153994,0.003955526308030227,0.00032035892612757976,0.0,0.0
0.0019458760680956698,0.0011421715385070146,0.0008037045295919136,0.0024994164439644034,0.0010893249376166645,0.0035887413815767744,0.016500516051048804,0.0073912965952253875,0.023891812646279015,0.0025599760218460426,0.004469088629469389,0.0019091126076221097,0.0,0.0
0.00026718865846861423,7.318844705981216e-05,0.00034037710552650507,0.0008577321849014588,0.0009560523409203437,0.0018137845258216227,0.013137482347141063,0.007666850093962307,0.020804332441105994,0.002386305057820805,0.00032832819550167444,0.0027146332533243248,0.0,0.0
0.002599497408399412,0.0006025630460076183,0.003202060454405772,0.008117702379017405,0.0013439214205112964,0.006773780958505686,0.007147320246536016,0.01589124106880361,0.02303856131534378,0.002054743537297468,0.003153943551810533,0.0010992000145132281,0.0,0.0
0.004414932239460288,0.0031688585970997872,0.0012460736423609666,0.0016030603484698963,0.0029100582597057305,0.0013069979112322115,0.013623652637271956,0.00942213421610065,0.023045786853372333,0.0047333475234096955,0.0013632272050371616,0.0060965747284458345,0.0,0.0
0.010164721592652767,0.0029959582278487433,0.007168763364810702,0.0011109370498968516,0.0005348494114363454,0.0005760876384574669,0.008698441869784976,0.01175298340984697,0.020451425279632056,0.0007986967951149541,0.0006239860323081356,0.0014226828274243022,0.0,0.0
0.002812123998345803,0.0021726857752576573,0.0006394382230879214,0.0011588410519969142,0.0003114517565331224,0.0008473892954642749,0.018082097779659342,0.004675769493506901,0.022757867273167965,0.0012812088397494944,0.0003395321525088637,0.0016207409922534746,0.0,0.0
0.0021364534121888442,0.000560500027911427,0.0015759533842751973,0.002351908542427334,0.002600785568640661,0.0002488770262149024,0.016461019377852652,0.00903785434416647,0.025498873722020074,0.002182332395384502,0.001399714174450634,0.003582046569836407,0.0,0.0
0.00024978740201362666,0.000349742305787124,9.99549037724696e-05,0.0008790960122444708,0.001680561337876705,0.0008014653256347358,0.014021003308775443,0.007160981568412918,0.021181984877188923,0.0024607837891987994,0.0002072067723217213,0.0026679905615216238,0.0,0.0
0.0015440665690778428,0.00034776376804568766,0.0011963028010321204,0.0013383741326814201,0.0002799673813144069,0.001058406751365627,0.01005759659460383,0.010250536982539773,0.02030813357713807,4.6290147085279075e-05,0.001256658339244482,0.0013029484863263177,0.0,0.0
0.0012085333576600538,0.0014983945275176156,0.0027069278851765913,0.00328074364816685,0.0007117378559209397,0.003992481504089807,0.010148401086029966,0.0028423544384925587,0.012990755524525293,0.0019395894994438004,9.714236851938901e-05,0.0018424471309254483,0.0,0.0
0.005192614927724482,0.0025456631914648744,0.002646951736258,0.009663086485290304,0.0071899637933681825,0.002473122691920026,0.013397118333784612,0.0017614189043698026,0.015158537238153254,7.179782393464691e-05,0.0016957238259400112,0.0016239260020072626,0.0,0.0
